episode_index,frame_index,replay_time_s,x_m,y_m,z_m,gripper_command_m,gripper_command_mm,gripper_source
2,0,0.0,0.4707378260034614,0.02865800456269826,0.15397928102043235,0.052224673330783844,52.224673330783844,observation.state.box_gripper.distance_m
2,1,0.01666666753590107,0.469680209614413,0.028443733180494472,0.1538497131093463,0.052224673330783844,52.224673330783844,observation.state.box_gripper.distance_m
2,2,0.03333333507180214,0.4689325021108958,0.028202453880265828,0.15374503798485148,0.051912419497966766,51.912419497966766,observation.state.box_gripper.distance_m
2,3,0.05000000074505806,0.46917483666740106,0.028123846953998957,0.15389485264196281,0.0514666810631752,51.4666810631752,observation.state.box_gripper.distance_m
2,4,0.06666667014360428,0.46892173150085936,0.027986760420773086,0.1538858636435375,0.05082143843173981,50.82143843173981,observation.state.box_gripper.distance_m
2,5,0.0833333358168602,0.46846217108666255,0.027773454167983394,0.15381438619274118,0.05006253719329834,50.06253719329834,observation.state.box_gripper.distance_m
2,6,0.10000000149011612,0.46860067513516546,0.02770749938070367,0.15390719397732577,0.049468379467725754,49.468379467725754,observation.state.box_gripper.distance_m
2,7,0.11666666716337204,0.4685128086232275,0.027555637772505217,0.15395222736859027,0.04937821254134178,49.37821254134178,observation.state.box_gripper.distance_m
2,8,0.13333334028720856,0.46849012646244736,0.027371369923820735,0.15401772544001438,0.04937821254134178,49.37821254134178,observation.state.box_gripper.distance_m
2,9,0.15000000596046448,0.4685532715153904,0.027194134223701885,0.1541194809463201,0.04937821254134178,49.37821254134178,observation.state.box_gripper.distance_m
2,10,0.1666666716337204,0.46784024378687844,0.0267618155924477,0.15399397725044092,0.04937821254134178,49.37821254134178,observation.state.box_gripper.distance_m
2,11,0.18333333730697632,0.467523672870934,0.026440525183864055,0.15402863680620973,0.04937821254134178,49.37821254134178,observation.state.box_gripper.distance_m
2,12,0.20000000298023224,0.46781142130089154,0.026263064168869164,0.1543099071998939,0.04937821254134178,49.37821254134178,observation.state.box_gripper.distance_m
2,13,0.21666666865348816,0.4676766066620709,0.025982224381562665,0.15454155957273244,0.04937821254134178,49.37821254134178,observation.state.box_gripper.distance_m
2,14,0.23333333432674408,0.46725450600571444,0.025573244856088362,0.1547851645944872,0.04938322305679321,49.38322305679321,observation.state.box_gripper.distance_m
2,15,0.25,0.4671565084295275,0.025098386418636265,0.15524889335095,0.04938322305679321,49.38322305679321,observation.state.box_gripper.distance_m
2,16,0.2666666805744171,0.466905764733692,0.024644543431535625,0.15582415604342997,0.04937821254134178,49.37821254134178,observation.state.box_gripper.distance_m
2,17,0.28333333134651184,0.4667278751195871,0.024237539691352495,0.156551734453273,0.04937821254134178,49.37821254134178,observation.state.box_gripper.distance_m
2,18,0.30000001192092896,0.46643869818482614,0.02379363511629059,0.15736589996564843,0.04938322305679321,49.38322305679321,observation.state.box_gripper.distance_m
2,19,0.3166666626930237,0.46593410364039634,0.02336891921486968,0.15823060622799157,0.04938322305679321,49.38322305679321,observation.state.box_gripper.distance_m
2,20,0.3333333432674408,0.4661787604799918,0.023179510782895322,0.1594669857560243,0.04937821254134178,49.37821254134178,observation.state.box_gripper.distance_m
