episode_index,frame_index,replay_time_s,x_m,y_m,z_m,gripper_command_m,gripper_command_mm,gripper_source
0,0,0.0,0.5038595396820698,0.025394663104736398,0.15447491659751522,0.08829768002033234,88.29768002033234,observation.state.box_gripper.distance_m
0,1,0.01666666753590107,0.503293745284082,0.024769800579029163,0.15352790178790854,0.08829768002033234,88.29768002033234,observation.state.box_gripper.distance_m
0,2,0.03333333507180214,0.5030605684873909,0.024489338060517802,0.15271170563773626,0.08829768002033234,88.29768002033234,observation.state.box_gripper.distance_m
0,3,0.05000000074505806,0.5033082952385446,0.024573201312537967,0.1520930947704339,0.08829768002033234,88.29768002033234,observation.state.box_gripper.distance_m
0,4,0.06666667014360428,0.503913895308175,0.024936970798635872,0.15162867931710103,0.08820176124572754,88.20176124572754,observation.state.box_gripper.distance_m
0,5,0.0833333358168602,0.5039281050734686,0.02505286251577962,0.15106858069068324,0.0879698395729065,87.9698395729065,observation.state.box_gripper.distance_m
0,6,0.10000000149011612,0.5044105521112048,0.025289059545659465,0.1506940886500717,0.08768432587385178,87.68432587385178,observation.state.box_gripper.distance_m
0,7,0.11666666716337204,0.5046032424904344,0.025205031976553955,0.150285781966133,0.08735641092061996,87.35641092061996,observation.state.box_gripper.distance_m
0,8,0.13333334028720856,0.5043832159694811,0.02477068981245688,0.1498014289646807,0.08699609339237213,86.99609339237213,observation.state.box_gripper.distance_m
0,9,0.15000000596046448,0.5036581194391244,0.02406271850279512,0.14919030160298513,0.0866248607635498,86.6248607635498,observation.state.box_gripper.distance_m
0,10,0.1666666716337204,0.5034508429406274,0.02360120714949942,0.1486985533786536,0.08626459538936615,86.26459538936615,observation.state.box_gripper.distance_m
0,11,0.18333333730697632,0.5035268583956787,0.0234482302484412,0.14825093138661544,0.08592978864908218,85.92978864908218,observation.state.box_gripper.distance_m
0,12,0.20000000298023224,0.5036834906822483,0.023613429965055926,0.1478077552712398,0.0856335237622261,85.6335237622261,observation.state.box_gripper.distance_m
0,13,0.21666666865348816,0.5043863410349347,0.023996208314864792,0.1474992638141451,0.0853748694062233,85.3748694062233,observation.state.box_gripper.distance_m
0,14,0.23333333432674408,0.5046494954604485,0.024120263052320262,0.14710138144162876,0.08515919744968414,85.15919744968414,observation.state.box_gripper.distance_m
0,15,0.25,0.5040321546077742,0.023767747387814765,0.1464610609553681,0.08498018980026245,84.98018980026245,observation.state.box_gripper.distance_m
0,16,0.2666666805744171,0.5030253266983151,0.023090848640221647,0.14573852163460074,0.08483342826366425,84.83342826366425,observation.state.box_gripper.distance_m
